newspaper_name,article_title,publication_date,change_id,change_content,change_timestamp,classification
Watson,«Cartelo de los Soles»: Das angebliche Drogenkartell von Nicolas Maduro,2025-11-17T17:57:13Z,,,,
Watson,Grossbritannien will Asylsystem verschärfen – und Wertgegenstände einbehalten,2025-11-17T18:17:06Z,,,,
Watson,Grossbritannien will 20 Jahre bis Aufenthaltsrecht warten und Wertgegenstände einbehalten,2025-11-17T18:17:06Z,,,,
Watson,Alles Bubba? Die frechsten Memes zu Donald Trump und Bill Clinton,2025-11-17T18:45:20Z,,,,
Watson,Trump bläst Bubba? Ab hier wird es nur noch schlüpfriger,2025-11-17T18:45:20Z,8923,"--- Database Content\n
+++ Fetched Content\n
@@ -1,4 +1,4 @@\n
 Es sind verrückte Zeiten, in denen wir leben.

Und mittendrin Donald Trump.

Dann kam alles noch schlimmer ...

Falls du die letzten Tage in einer Höhle oder an der frischen Luft (ohne Mobilfunkverbindung) verbracht hast, bringen wir dich auf den neuesten Stand:

Die kürzlich veröffentlichten E-Mails des toten Sexualstraftäters Jeffrey Epstein enthalten brisante Informationen zu seiner persönlichen Beziehung zum früheren (und heutigen) US-Präsidenten Donald Trump.

In einer Nachricht wird Epstein von seinem Bruder Mark aufgefordert, dem rechtsextremen Vordenker Steve Bannon die folgende Frage zu stellen: «Ask him if Putin has the photos of Trump blowing Bubba?»

Mark Epstein antwortet daraufhin seinem Bruder: «Und ich dachte, ich habe Tsuris.» Was auf Jiddisch so viel wie Ärger oder Schwierigkeiten bedeutet.

Tatsächlich versicherte Mark Epstein inzwischen gegenüber der US-Zeitschrift «Newsweek», dass sich Bubba nicht auf Präsident Clinton bezogen habe. 
-Und ein Sprecher liess verlauten, dass die Nachricht aus dem Jahr 2018 auch nicht von einem Pferd handelte. 
-Kurz und gut: Bei besagtem Mail handelte es sich laut Darstellung um harmlose Witzeleien zwischen Brüdern.

Zu spät.

Wer zum Teufel ist Bubba?

Mögliche Antworten (nicht abschliessend):

Leider ebenfalls im Bereich des Möglichen: Es handelte sich um einen ekligen, rassistischen Gefängniswitz zwischen den Epstein-Brüdern. 
+Und ein Sprecher liess verlauten, dass sich die Nachricht aus dem Jahr 2018 auch nicht auf ein Pferd beziehe. 
+Kurz und gut: Bei besagtem Mail handelt es sich laut Darstellung um harmlose Witzeleien zwischen Brüdern.

Zu spät.

Wer zum Teufel ist Bubba?

Mögliche Antworten (nicht abschliessend):

Leider ebenfalls im Bereich des Möglichen: Es handelte sich um einen ekligen, rassistischen Gefängniswitz zwischen den Epstein-Brüdern. 
 Inhalt: Da Trump als verurteilter Straftäter hinter Gitter kommen sollte, müsste er dort unter Zwang einen (natürlich frei erfundenen) Mithäftling namens Bubba sexuell befriedigen.

(dsc)",2025-11-18 07:12:11.436652,typo
Watson,In diesen 8 Hotels kannst du mal wieder so richtig entspannen,2025-11-17T18:45:44Z,,,,
Watson,Verwirrung um Verbleib von Ex-Verteidigungsminister Umjerow,2025-11-17T20:14:39Z,,,,
Watson,Selenskyj bestellt Kampfjets bei Macron: Das steckt hinter der Einkaufstour durch Europa,2025-11-17T20:25:07Z,,,,
Watson,Herbst in Cherson: Warum sich das Laub hier nicht auf den Strassen sammelt,2025-11-17T20:39:50Z,,,,
Watson,«Die Schweizer Unternehmer bei Trump haben patriotisch gehandelt»,2025-11-17T21:31:44Z,10377,"--- Database Content\n
+++ Fetched Content\n
@@ -45,7 +45,7 @@\n
 Bei der EU-Frage ist seine Partners Group mit Kompass Schweiz ein schwergewichtiger Gegner des Bundesrates, in der Zollfrage ist er ein Freund des Bundesrats. 
 Geht das auf? 
 Bekommt er dafür bei den Bilateralen ein Zückerchen?Nein, das ist Unsinn. 
-Herr Gantner kennt die Haltung des Bundesrats zu den bilateralen Abkommen mit der EU. 
+Herr Gantner kennt die Haltung des Bundesrats zu den Abkommen mit der EU. 
 Trotzdem wollte er uns helfen. 
 Es ging immer nur um die 39 Prozent, die wir beide weghaben wollten.

Zurück zum Deal: Die NZZ titelte am Samstag: «Die Schweiz kauft sich frei». 
 Stimmt das?Nein. 
@@ -103,7 +103,7 @@\n
 Das ist unsere Aufgabe. 
 Und vergessen Sie nicht: Auch die EU hat einen ähnlichen Deal. 
 Unsere Unternehmen haben jetzt wieder die gleichen Voraussetzungen wie die Konkurrenz in der EU.

Muss die Schweiz im neuen Zeitalter des Egoismus und Protektionismus Auge um Auge mit gleichen Mitteln kämpfen? 
-Und zum Beispiel Lobbyisten einsetzen?Ich glaube nicht, dass das Parlament dem Bund den Einsatz von Lobbyisten goutieren würde. 
+Und zum Beispiel Lobbyisten einsetzen?Ich glaube nicht, dass das Parlament den Einsatz von Lobbyisten goutieren würde. 
 Auch wenn es so ist, dass in den USA vieles über solche Lobbyisten läuft. 
 Was aber sicher ist: Wir müssen viel breiter denken als bisher und mit vielen Ländern reden und möglichst viele Deals machen. 
 Mit der EU, mit Mercosur und so weiter. ",2025-11-18 12:32:38.443179,content change
Watson,Deutschland sichert sich das WM-Ticket mit einem Kantersieg,2025-11-17T22:00:02Z,,,,
Watson,Louvre schliesst Galerie – baufällige Böden sorgen für Alarm,2025-11-17T22:41:23Z,,,,
Watson,Ausgerechnet vor Olympia-Saison: Frankreichs dominante Biathletinnen versinken im Chaos,2025-11-17T22:41:55Z,,,,
Watson,Biathlet Björndalen lässt das Gewehr daheim und triumphiert auch im Langlauf-Weltcup,2025-11-17T23:01:00Z,,,,
Watson,"Wir wissen, was du brauchst. Hier: 21 Fails, die deinen Dienstag erträglicher machen",2025-11-18T04:52:22Z,,,,
Watson,Zoll-Deal hin oder her: Diese Probleme hat die Schweiz noch mit Trump,2025-11-18T05:02:47Z,,,,
Watson,UN-Sicherheitsrat sichert Gaza-Friedensplan ab – so reagieren Israel und die Hamas,2025-11-18T05:19:15Z,,,,
Watson,Netanjahu lobt Trump +++ UN-Sicherheitsrat sichert Gaza-Friedensplan ab,2025-11-18T05:19:15Z,,,,
Watson,Haaland und Co. für WM-Quali gefeiert +++ Vergé-Déprés souverän im 1/16-Final,2025-11-18T05:24:48Z,,,,
Watson,Mbappé und PSG fordern dreistellige Millionenbeträge voneinander,2025-11-18T05:32:56Z,,,,
Watson,Kings verlieren trotz Fiala-Assist +++ Haaland und Co. für WM-Quali gefeiert,2025-11-18T05:37:43Z,,,,
Watson,Donald Trump empfängt den saudischen Kronprinzen – warum das so bedeutsam ist,2025-11-18T05:40:33Z,,,,
Watson,Warum sich Atomkraft und erneuerbare Energien nicht vertragen,2025-11-18T06:00:00Z,,,,
Watson,Bahnverkehr zwischen Bern und Olten eingeschränkt.,2025-11-18T06:06:21Z,,,,
Watson,Fahrleitungsstörung zwischen Zürich und Olten behoben,2025-11-18T06:08:40Z,,,,
Watson,Schlechte Nachrichten für Pendler: Bahnverkehr zwischen Bern und Olten eingeschränkt,2025-11-18T06:08:40Z,9192,"--- Database Content\n
+++ Fetched Content\n
@@ -1,6 +1,5 @@\n
-Pendler zwischen Bern und Olten, sowie auch Zürich, brauchen am Dienstagmorgen etwas mehr Geduld. 
-

Der Bahnverkehr zwischen Bern und Olten ist zurzeit eingeschränkt, wie die SBB mitteilen. 
-Der Grund dafür sei eine Fahrleitungsstörung. 
-

Die Einschränkung dauert voraussichtlich bis 8 Uhr. 
-Pendler auf dieser Strecke müssen mit Verspätungen, Umleitungen und Zugausfällen rechnen. 
-(nib)

+++ Update folgt +++ 
+Pendler zwischen Bern und Olten, sowie auch Zürich, brauchten am Dienstagmorgen etwas mehr Geduld. 
+

Der Bahnverkehr zwischen Bern und Olten war eingeschränkt, wie die SBB mitteilte. 
+Der Grund dafür sei eine Fahrleitungsstörung gewesen. 
+

Die Einschränkung dauerte bis rund 8 Uhr und konnte am Morgen wieder behoben werden. 
+(nib)",2025-11-18 08:12:03.082354,typo
Watson,Papst kritisiert politischen Willen beim Klimaschutz,2025-11-18T06:11:11Z,,,,
Watson,Ariana Grande bei Premiere bedrängt – jetzt muss der Mann ins Gefängnis,2025-11-18T06:14:35Z,,,,
Watson,Ex-FCZ-Spieler Daniel Denoon steht in Bülach vor Gericht,2025-11-18T06:16:18Z,,,,
Watson,Methan-Ausstoss sinkt laut Uno-Bericht langsamer als nötig,2025-11-18T06:19:21Z,,,,
Watson,Ehemaliger Clinton-Minister zieht sich wegen Kontakt zu Epstein zurück,2025-11-18T06:24:01Z,,,,
Watson,US-Gericht verbietet Texas Gerrymandering +++ Senat ebenfalls für Epstein-Files-Freigabe,2025-11-18T06:24:01Z,,,,
Watson,Bitcoin fällt unter 90'000 US-Dollar – auf tiefsten Stand seit April,2025-11-18T06:31:15Z,,,,
Watson,Bei Alisha Lehmann wurde eingebrochen: «Könnt ihr das nächste Mal wieder aufräumen?»,2025-11-18T06:37:51Z,10428,"--- Database Content\n
+++ Fetched Content\n
@@ -9,7 +9,7 @@\n
 Bereits vor ungefähr einem Jahr erlebte sie das gleiche Schicksal, damals noch in Turin. 
 Im Oktober 2024 drangen Einbrecher in die Villa ein, in der sie gemeinsam mit ihrem damaligen Lebenspartner Douglas Luiz lebte. 
 Einem Polizeibericht zufolge wurden damals Uhren und Schmuckstücke im Wert von mehreren 100'000 Euro entwendet. 
-In Turin werden Fussballspieler immer wieder Opfer von Einbrüchen, auch Angel di Maria oder Moise Kean mussten das schon erleben. 
+In Turin werden Fussballspieler immer wieder Opfer von Einbrüchen, auch Ángel Di María oder Moise Kean mussten das schon erleben. 
 

Seit diesem Sommer ist Alisha Lehmann aber nicht mehr in Turin zuhause. 
 Sie wechselte von Juvents zum FC Como Women. 
 Bei den Norditalienerinnen hat sie bislang 10 Spiele absolviert und dabei ein Tor geschossen und eine Vorlage gegeben. ",2025-11-18 12:42:24.627592,typo
Watson,Rüstungschef: «In drei bis fünf Jahren braucht die Schweiz Laserkanonen zur Drohnenabwehr»,2025-11-18T06:51:44Z,,,,
Watson,Rüstungschef: «Die Schweiz steht in dieser Rangliste auf Platz 13. 13 von 15!»,2025-11-18T06:51:44Z,,,,
Watson,"Cafés kämpfen gegen arbeitende Gäste, die Sitze blockieren und fast nichts konsumieren",2025-11-18T07:02:55Z,,,,
Watson,Yakin «ohne Gedanken ans Horror-Szenario» – dafür mit neuerlicher Shaqiri-Erklärung,2025-11-18T07:03:29Z,,,,
Watson,Türkei lehnt Transportschiff mit Rindern aus Uruguay ab – Tierschützer fürchten den Tod,2025-11-18T07:20:17Z,9455,"--- Database Content\n
+++ Fetched Content\n
@@ -1,8 +1,8 @@\n
 Tierschützer sehen Tausende Rinder aus Uruguay an Bord eines Viehtransportschiffs mit dem Tode bedroht. 
 Das vor zwei Monaten in See gestochene Boot Spiridon II befindet sich nach einer Ablehnung der Türkei offenbar wieder auf dem Rückweg nach Montevideo, wie der Schiffsverfolgungsdienst MarineTraffic zeigt. 
-Offiziell bestätigt ist das nicht.

Der Viehtransport mit knapp 4'000 Rindern hatte nach der langen Anreise mehrere Wochen vor der türkischen Küste ausgeharrt und durfte unter anderem wegen fehlender Dokumente nicht in der Türkei ausladen, wie das Kommunikationsdirektorat des Landes mitteilte.

«Wenn das Schiff wirklich wie angegeben nach Uruguay zurückkehrt, gehen wir davon aus, dass das Schiff leer ankommen wird», teilte die deutsche Tierschutzorganisation Animal Welfare Foundation der dpa mit. 
+Offiziell bestätigt ist das nicht.

Der Viehtransport mit knapp 3000 Rindern hatte nach der langen Anreise mehrere Wochen vor der türkischen Küste ausgeharrt und durfte unter anderem wegen fehlender Dokumente nicht in der Türkei ausladen, wie das Kommunikationsdirektorat des Landes mitteilte.

«Wenn das Schiff wirklich wie angegeben nach Uruguay zurückkehrt, gehen wir davon aus, dass das Schiff leer ankommen wird», teilte die deutsche Tierschutzorganisation Animal Welfare Foundation der dpa mit. 
 «Die Tiere stehen seit Monaten in ihren eigenen Exkrementen und besonders in den unteren Etagen ist die Ammoniakbelastung extrem hoch». 
-Etwa die Hälfte der knapp 3'000 Tiere sei trächtig. 
+Etwa die Hälfte der knapp 3000 Tiere sei trächtig. 
 Unter derartigem Stress seien Fehlgeburten wahrscheinlich. 
 Dass frisch geborene Kälber in einer solchen Situation überlebten, sei sehr unwahrscheinlich.

Ein weiteres Problem seien fehlende Melkvorrichtungen an Bord und eine nicht für solche Situationen ausgebildete Crew. 
 Die Kühe, deren Kälber gestorben seien, würden über kurz oder lang Euterentzündungen entwickeln.

Laut der Organisation kam das Viehtransportschiff am 22. ",2025-11-18 09:12:11.271030,typo
Watson,Die Stadt Luzern erhält auf 2027 ein neues Busnetz,2025-11-18T07:21:32Z,,,,
Watson,Die Stadt Luzern erhält auf 2027 ein neues Busnetz – das sind die neuen Linien,2025-11-18T07:21:32Z,,,,
Watson,Public Eye wirft Nestlé hohen Zuckerzusatz in Afrika vor,2025-11-18T07:52:29Z,,,,
Watson,Schweizer Landwirtschaft hat 2025 ein sehr gutes Jahr,2025-11-18T08:07:21Z,9681,"--- Database Content\n
+++ Fetched Content\n
@@ -1,4 +1,4 @@\n
 Die Schweizer Landwirtschaft hat 2025 bisher ein sehr gutes Jahr erlebt. 
 Sie dürfte eine Bruttowertschöpfung von 5 Milliarden Franken generieren, was einer Zunahme von 9,6 Prozent gegenüber dem Vorjahr entspricht.

Der Produktionswert ist dank guter Ernten und insgesamt günstiger Absatzbedingungen für die tierische Produktion um 4,1 Prozent auf 12,5 Milliarden Franken gestiegen, und die Produktionskosten stagnierten. 
-Diese ersten Schätzungen für 2025 stammen aus der Landwirtschaftlichen Gesamtrechnung des Bundesamtes für Statistik (BFS).

Die Ausgaben für Vorleistungen – etwa für Futtermittel, Energie, Dünger, Unterhalt und Reparaturen – lagen gemäss diesen Angaben mit 7,5 Milliarden Franken um 0,8 Prozent höher als im Vorjahr. 
+Diese ersten Schätzungen für 2025 stammen aus der landwirtschaftlichen Gesamtrechnung des Bundesamtes für Statistik (BFS).

Die Ausgaben für Vorleistungen – etwa für Futtermittel, Energie, Dünger, Unterhalt und Reparaturen – lagen gemäss diesen Angaben mit 7,5 Milliarden Franken um 0,8 Prozent höher als im Vorjahr. 
 (sda)",2025-11-18 10:02:37.543264,typo
Watson,Chinese in Bern wegen Menschenhandel und Prostitution vor Gericht,2025-11-18T08:33:45Z,10426,"--- Database Content\n
+++ Fetched Content\n
@@ -1,7 +1,18 @@\n
 Vor dem Regionalgericht in Bern steht seit Dienstag ein 39-jähriger Chinese, der sich unter anderem wegen Menschenhandels und Förderung der Prostitution verantworten muss.

Er soll teilweise zusammen mit einem anderen Mann chinesische Wanderarbeiterinnen in die Schweiz gelockt und sie dann zur Prostitution gezwungen haben. 
 Angeklagt sind zehn Taten, aber auch über 60 Versuche.

Laut Anklageschrift soll der Mann im Internet «Massagemädchen für die Schweiz» mit teilweise hohen Verdienstmöglichkeiten gesucht haben. 
-Die Frauen hielten sich illegal und ohne Arbeitsbewilligung in der Schweiz auf.

Während der Coronapandemie verschärfte sich die prekäre Lage der Frauen, für die eine Rückreise nach China unmöglich war. 
-Die Frauen mussten zum Teil gesundheitsgefährdende Sexualpraktiken ausführen. 
-Die Hälfte der Einkünfte ging an den Angeklagten. 
-Mit dem Geld finanzierte er seinen Lebensunterhalt, einen Teil verspielte er im Casino. 
+Die Frauen hielten sich illegal und ohne Arbeitsbewilligung in der Schweiz auf.

Am Dienstag räumte der Mann ein, dass die Frauen keine legalen Aufenthalts- und Arbeitsbewilligungen hatten und sich illegal in der Schweiz aufhielten. 
+Aus der Anklageschrift geht hervor, dass er jeweils für die Frauen Wohnungen, etwa über die Plattform Airbnb, für mehrere Tage oder Wochen anmietete, wo sie dann ihre Dienste anbieten mussten. 
+Zum Teil mussten die Frauen die Wohnungen und ihre Essen selber bezahlen.

Einige Tage vor der Ankunft der Frauen schaltete der Mann Annoncen auf einschlägigen Internet-Plattformen. 
+Der Angeklagte holte die Frauen am Bahnhof ab, brachte sie zur Wohnung und dort mussten sie dann sogleich die ersten Kunden bedienen. 
+Bis zu zehn Freier am Tag sollen es gewesen sein.

Der Angeklagte betonte vor Gericht, er habe die Freier jeweils nur zur Wohnung der Frauen begleitet, dann sei seine Arbeit erledigt gewesen. 
+Anders als in einem Bordell hätten die Frauen dann frei entscheiden können, zu welchem Preis sie arbeiteten. 
+Er räumte ein, mit Stammkunden mitunter selber verhandelt zu haben. 
+Am Ende sei der Entscheid aber bei den Frauen gelegen. 
+Er habe die Frauen als Geschäftspartnerinnen respektiert.

Frauen, die über gute Sprachkenntnisse oder über eine legale Aufenthaltsbewilligung verfügten, oder solche, die andere Bedingungen aushandeln wollten, habe der Mann abgewiesen, heisst es hingegen in der Anklage.

Er habe gezielt Frauen gesucht, von denen er annehmen konnte, dass sie sich in der Schweiz nicht allein zurechtfinden würden. 
+Der Angeklagte habe mit den Freiern verhandelt, ohne Rücksprache mit den Frauen zu nehmen.

Die Sexarbeiterinnen hätten die Freier nicht ablehnen können. 
+Vielmehr hätten sie dem Angeklagten rapportieren müssen, wann Freier kamen und gingen und ob sie den vereinbarten Preis bezahlt hätten.

Mitunter wohnte der Angeklagte auch in den angemieteten Wohnungen - laut Anklage, um die Frauen direkt unter Kontrolle zu haben. 
+Der Angeklagte selber sprach von einem Fall, in dem eine der Frauen Angst gehabt habe, allein in der Wohnung zu bleiben. 
+Er habe sie dann beschützt.

Die Coronapandemie verschärfte laut Anklage die Situation für die Sexarbeiterinnen zusätzlich, da eine Heimkehr nach China nicht mehr möglich war. 
+Manche der Frauen waren bereits illegal in der Schweiz oder reisten aus einem anderen europäischen Land in die Schweiz ein.

Das von den Frauen einkassierte Geld brauchte der Angeklagte für seinen Lebensunterhalt und zur Befriedigung seiner Spielsucht. 
+Um eine Spielsperre im Casino zu umgehen, legte er in China gefälschte Dokumente vor, wie er vor Gericht einräumte. 
 (sda)",2025-11-18 12:42:24.548784,content change
Watson,Post erzielt in den ersten neun Monaten 2025 weniger Betriebsgewinn,2025-11-18T08:45:00Z,,,,
